category,code,created_at,is_published,item_name,item_name_zh,label,made_in,material,price
"[""トップス"",""シャツ/ブラウス""]",A2321FB_502,2022-05-03T08:53:48.780Z,true,チェリーズプリントシャツブラウス,樱桃色印花衬衫上衣,Karl Helmut,日本,綿100%,26400
"[""スカート"",""スカート""]",A2121FS_561,2022-05-19T01:30:11.258Z,true,ピンクハウスフレンズプリントスカート,粉色 House Friends 印花半身裙,PINK HOUSE,フィリピン,綿100%,59400
"[""トップス"",""シャツ/ブラウス""]",A2121FB_564,2022-05-19T01:30:07.885Z,true,ロージーレース使いブラウス,玫瑰色蕾丝衬衫,PINK HOUSE,ベトナム,（表地）綿100%（レース部分）ナイロン50% 綿33% ポリエステル17%,33000
"[""トップス"",""Tシャツ/カットソー""]",A2121UTS570,2022-05-19T01:30:47.992Z,true,ピンクハウスフレンズ刺繍入りカットソー,粉红色的房子朋友刺绣剪裁和缝制,PINK HOUSE,日本,綿100%,13200
"[""トップス"",""ポロシャツ""]",A2321UPS507,2022-05-11T14:32:44.368Z,true,クールマックスニットサッカーポロシャツ,Coolmax针织足球POLO衫,Karl Helmut,日本,綿55%   複合繊維（ポリエステル）45%,17600
"[""ファッション雑貨"",""長傘""]",A2121PE_582,2022-05-19T01:31:24.076Z,true,レース使い日傘,带花边的遮阳伞,PINK HOUSE,中国,ポリエステル　綿　（持ち手）天然竹　（レース部分）綿99% ポリエステル1%,22000
"[""ワンピース/ドレス"",""ワンピース""]",A2123FAY003,2022-06-02T01:30:47.176Z,true,スマイリーマーガレットプリントワンピース,笑脸玛格丽特印花连衣裙,PINK HOUSE,フィリピン,綿100%,74800
"[""トップス"",""シャツ/ブラウス""]",A2123FB_005,2022-06-02T01:30:11.247Z,true,セーラーカラーブラウス,水手领衬衫,PINK HOUSE,ベトナム,（クロ・シロ・アカ・イエロー）綿100%  （ダンガリーブルー）綿87%　麻13%,23100
"[""トップス"",""パーカー""]",A2123UCD021,2022-06-02T01:31:13.380Z,true,Pロゴワッペン付きパーカー,P 标志贴饰连帽衫,PINK HOUSE,日本,表地：綿100%  別布：ポリエステル100%,24200
"[""トップス"",""Tシャツ/カットソー""]",A2123UTS018,2022-06-02T01:31:00.833Z,true,スマイリーマーガレットプリントカットソー,笑脸玛格丽特印花剪裁和缝纫,PINK HOUSE,日本,綿100%,14300
"[""トップス"",""カーディガン/ボレロ""]",A2123KCD017,2022-06-02T01:30:57.705Z,true,スマイリーマーガレットモチーフカーディガン,笑脸玛格丽特图案开衫,PINK HOUSE,中国,本体：綿100% 　クマモチーフ：ナイロン100%,40700
"[""ワンピース/ドレス"",""ワンピース""]",A2123FA_011,2022-06-02T01:30:40.179Z,true,花刺繍ワンピース,花卉刺绣连衣裙,PINK HOUSE,中国,本体：綿100% 刺繍糸：ポリエステル100%,39600
"[""トップス"",""シャツ/ブラウス""]",A2123FB_010,2022-06-02T01:30:19.957Z,true,花刺繍ブラウス,花卉刺绣衬衫,PINK HOUSE,中国,本体：綿100% 刺繍糸：ポリエステル100%,26400
"[""アクセサリー"",""ブローチ/コサージュ""]",A2123PE_026,2022-06-02T01:31:35.984Z,true,スマイリーベアコサージュ,笑脸熊胸花,PINK HOUSE,ベトナム,,8800
"[""バッグ"",""トートバッグ""]",A2323PBG008,2022-06-02T01:32:06.013Z,true,フラワーカールくん刺繍バッグ,花朵卷曲刺绣包,Karl Helmut,日本,綿100%,15400
"[""ワンピース/ドレス"",""ワンピース""]",A2123FAY911,2022-06-17T01:30:11.137Z,true,little sunny bite×PINK HOUSE  coin dot  one piece,little Sunny bit × PINK HOUSE 硬币点 一件,PINK HOUSE,フィリピン,表地：綿100% 　裏地：ポリエステル100%,39600
"[""ワンピース/ドレス"",""チュニック""]",A2123FBY905,2022-06-17T01:30:23.132Z,true,little sunny bite×PINK HOUSE  lsb floral print  blouse,little Sunny bit × PINK HOUSE lsb 花卉印花衬衫,PINK HOUSE,フィリピン,ポリエステル100%,52800
"[""パンツ"",""その他パンツ""]",A2123FP_915,2022-06-17T01:30:49.417Z,true,little sunny bite×PINK HOUSE  ribbon pants,little Sunny bit × PINK HOUSE 丝带裤,PINK HOUSE,フィリピン,ナイロン100%,19800
"[""トップス"",""シャツ/ブラウス""]",A2123FB_901,2022-06-17T01:30:14.378Z,true,little sunny bite×PINK HOUSE  lsb floral print shirt blouse,little Sunny bit × PINK HOUSE lsb 花卉印花衬衫式衬衫,PINK HOUSE,日本,綿100%,24200
"[""トップス"",""シャツ/ブラウス""]",A2323FB_002,2022-06-02T11:30:21.343Z,true,フラワーカールくん刺繍オリジナルチェックシャツブラウス,Flower Curl-kun刺绣原创格纹衬衫衬衫,Karl Helmut,中国,綿100%,33000
"[""トップス"",""カーディガン/ボレロ""]",A2121KCD480,2022-06-03T11:30:23.684Z,true,レース使いカーディガン,蕾丝开衫,PINK HOUSE,中国,綿100% （別布）綿70% 再生繊維（リヨセル）30％　（レース部分）ポリエステル100%,26400
"[""ワンピース/ドレス"",""ワンピース""]",A2123FAY939,2022-06-10T11:30:08.049Z,true,【予約】パッチワークプリントワンピース,[预订]拼接印花裙,PINK HOUSE,ベトナム,綿100%,66000
"[""トップス"",""シャツ/ブラウス""]",A2123FB_066,2022-06-22T05:25:01.486Z,true,フリル使い開襟ブラウス,荷叶边开领衬衫,PINK HOUSE,ベトナム,綿100%,24200
"[""ワンピース/ドレス"",""ワンピース""]",A2123PE_077,2022-06-15T11:30:09.466Z,true,2022 SUMMER SET,2022 夏季套装,PINK HOUSE,ワンピース：中国　ニット：バングラディッシュ,ワンピース：麻80% 綿20% 　刺繍糸：ポリエステル100% 　ニット：アクリル100%,22000
"[""レッグウェア"",""ソックス/靴下""]",A2123PSC076,2022-06-22T04:30:39.282Z,true,ブルーベリー柄ソックス,蓝莓印花袜子,PINK HOUSE,日本,綿50% アクリル25% ナイロン20% ポリウレタン5%,2090
"[""ファッション雑貨"",""ストール/ショール""]",A2121PSE577,2022-06-15T11:30:17.424Z,true,バテンレース使いストール,用条状花边偷来的,PINK HOUSE,中国,綿100%,12100
"[""トップス"",""ニット/セーター""]",A2123KPO916,2022-06-17T01:30:54.596Z,true,little sunny bite×PINK HOUSE  flower motif knit top,little Sunny bit × PINK HOUSE 花卉图案针织上衣,PINK HOUSE,中国,綿100%,29700
"[""トップス"",""Tシャツ/カットソー""]",A2123UTS071,2022-06-22T04:30:30.383Z,true,フロッキーロゴプリントカットソー,植绒标志印花剪裁和缝制,PINK HOUSE,日本,綿100%,8800
"[""バッグ"",""トートバッグ""]",A2123PBG924,2022-06-17T01:31:04.435Z,true,little sunny bite×PINK HOUSE  lsb floral ribbon basket bag,little Sunny bit×PINK HOUSE lsb花卉丝带篮包,PINK HOUSE,日本,本体：柳　別布：綿100%,19800
"[""バッグ"",""トートバッグ""]",A2123PBG073,2022-06-22T04:30:35.577Z,true,ブルーベリー刺繍バッグ,蓝莓刺绣包,PINK HOUSE,日本,綿100%,11000
"[""パンツ"",""その他パンツ""]",A2123FP_111,2022-06-30T01:30:31.244Z,true,クロスレース使いドロワーズ,十字花边抽屉,PINK HOUSE,ベトナム,表地：綿100%　レース部分：ナイロン100%　刺繍レース部分：基布　綿100%  　刺繍糸　綿85% ポリエステル12% ナイロン3%,35200
"[""トップス"",""Tシャツ/カットソー""]",A2323UTS104,2022-06-30T01:30:58.061Z,true,マテリアルキャット刺繍Tシャツ,材质猫刺绣T恤,Karl Helmut,日本,綿100%,17600
"[""ヘアアクセサリー"",""バレッタ/ヘアクリップ""]",A2123PE_126,2022-06-30T01:30:47.846Z,true,クロスモチーフバレッタ,十字图案发夹,PINK HOUSE,日本,合金　鉄　人工パール　真鍮,11000
"[""アクセサリー"",""ブレスレット""]",A2123PAC129,2022-06-30T01:30:50.299Z,true,クロスモチーフブレスレット,十字图案手链,PINK HOUSE,日本,合金　人工パール　真鍮,13200
"[""ワンピース/ドレス"",""ワンピース""]",A2123FAY103,2022-06-30T01:30:08.642Z,true,イノセント・チャーチプリントノースリーブワンピース,Innocent Church 印花无袖连衣裙,PINK HOUSE,フィリピン,表地：綿100% 　レース部分：ナイロン100%,110000
"[""ワンピース/ドレス"",""ワンピース""]",A2123FA_135,2022-07-01T11:30:15.067Z,true,ノースリーブティアードワンピース,无袖层叠连衣裙,PINK HOUSE,ベトナム,チェック：表地 綿84% 麻16% 裏地 綿100% 　その他：綿100%,19800
"[""ワンピース/ドレス"",""ワンピース""]",A2123FA_102,2022-06-30T01:30:07.160Z,true,イノセント・チャーチプリントミディワンピース,Innocent Church 印花中长连衣裙,PINK HOUSE,フィリピン,表地：綿100% 　レース部分：ナイロン100%,61600
"[""トップス"",""Tシャツ/カットソー""]",A2123UTS120,2022-06-30T01:30:38.792Z,true,リボンいっぱいフリル使いカットソー,用很多丝带装饰剪裁和缝制,PINK HOUSE,日本,綿100%,24200
"[""トップス"",""カーディガン/ボレロ""]",A2123PE_104,2022-06-30T01:30:43.726Z,true,小花チュール使いボレロ,小花薄纱波丽罗,PINK HOUSE,フィリピン,表地：基布 ナイロン100%  刺繍糸　綿100% 　別布：綿100% レース部分：綿50% ナイロン50%,49500
"[""ジャケット/アウター"",""ブルゾン""]",A2123FJM107,2022-06-30T01:30:32.175Z,true,フリル使いブルゾン,荷叶边束腰上衣,PINK HOUSE,フィリピン,綿100%,39600
"[""ワンピース/ドレス"",""ワンピース""]",A2123FA_105,2022-06-30T01:30:22.050Z,true,小花チュールワンピース,小花朵薄纱连衣裙,PINK HOUSE,フィリピン,表地：基布 ナイロン100%  刺繍糸　綿100%  レース部分：綿50% ナイロン50%  インナー：綿100%,85800
"[""トップス"",""スウェット""]",A2123UTR921,2022-06-29T11:30:11.970Z,true,little sunny bite×PINK HOUSE hand drawing checker frill hoodie,little Sunny bit × PINK HOUSE 手绘格纹褶边连帽衫,PINK HOUSE,中国,綿100%,18480
"[""トップス"",""Tシャツ/カットソー""]",A2123UTS119,2022-06-30T01:30:37.142Z,true,クロスレース使いカットソー,十字花边剪裁和缝制,PINK HOUSE,日本,表地・別布：綿100%　レース部分：基布 綿100% 刺繍糸　綿85% ポリエステル12% ナイロン3%,17600
"[""アクセサリー"",""ネックレス""]",A2123PAC127,2022-06-30T01:30:48.424Z,true,クロスモチーフロングネックレス,十字图案长项链,PINK HOUSE,日本,合金　人工パール　真鍮,16500
"[""スカート"",""スカート""]",A2123FSY161,2022-07-13T01:30:11.968Z,true,リボンプリントスカート,丝带印花半身裙,PINK HOUSE,フィリピン,綿100%,63800
"[""スカート"",""スカート""]",A2123FS_177,2022-07-06T11:30:09.254Z,true,フラワーカールくんプリントスカート,花朵卷曲印花半身裙,PINK HOUSE,フィリピン,綿100%,41800
"[""バッグ"",""ショルダーバッグ""]",A2123PBG173,2022-07-13T01:30:25.718Z,true,リボンアップリケショルダーバッグ,缎带贴花单肩包,PINK HOUSE,日本,綿100%,26400
"[""ワンピース/ドレス"",""ワンピース""]",A2121FA_462,2022-04-14T02:02:21.643Z,true,ハナミズキプリントノースリーブワンピース,山茱萸印花无袖连衣裙,PINK HOUSE,フィリピン,綿100%,46200
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY473,2022-04-14T02:04:49.579Z,true,ネームワッペン使いデニムワンピース,带名牌的牛仔裙,PINK HOUSE,ベトナム,綿100%,38500
"[""トップス"",""シャツ/ブラウス""]",A2121FB_464,2022-04-14T02:01:00.898Z,true,コットンレース使いノースリーブブラウス,棉质蕾丝无袖上衣,PINK HOUSE,ベトナム,綿100%,23100
"[""スカート"",""スカート""]",A2121FSY461,2022-04-14T02:01:23.295Z,true,ハナミズキプリントパッチワークスカート,山茱萸印花拼接裙,PINK HOUSE,フィリピン,（表地）綿100%  （チュール部分）基布：ナイロン100% 刺繍糸：綿100% （レース部分）ナイロン60% レーヨン30% 綿10%,83600
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY463,2022-04-14T02:00:39.188Z,true,ハナミズキプリントワンピース,山茱萸图案连衣裙,PINK HOUSE,フィリピン,（表地）綿100%  （チュール部分）基布：ナイロン100% 刺繍糸：綿100% （レース部分）ナイロン60% レーヨン30% 綿10%,81400
"[""トップス"",""ベスト""]",A2121FV_415,2022-04-13T11:30:54.738Z,true,レース衿付きデニムベスト,带蕾丝领的牛仔马甲,PINK HOUSE,中国,クロ・インディゴ・ブリーチ：綿80% ポリウレタン20% （レース部分）綿100%　シロ：綿100% (レース部分）綿100%,30800
"[""ワンピース/ドレス"",""ワンピース""]",A2121FA_901,2022-04-22T01:31:02.462Z,true,【予約】【PINK HOUSE × misako aoki 】sweets lop ear bunnyミディワンピース,PINK HOUSE × misako aoki ] 甜蜜的小兔子半身裙,PINK HOUSE,ベトナム,綿100%,74800
"[""ジャケット/アウター"",""ノーカラージャケット""]",A2121FJ_470,2022-04-14T02:04:51.815Z,true,タック使いツイルジャケット,裥花斜纹外套,PINK HOUSE,ベトナム,（表地）再生繊維（リヨセル）68％　綿32% （別布）綿100%　（レース部分）綿100%,47300
"[""ワンピース/ドレス"",""チュニック""]",A2121UBY478,2022-04-14T02:05:02.701Z,true,ANNIVERSARIプリントチュニック,ANNIVERSARI印花外衣,PINK HOUSE,日本,綿100%,9900
"[""レッグウェア"",""ソックス/靴下""]",A2121PSC482,2022-04-14T02:05:44.764Z,true,ロゴソックス,标志袜,PINK HOUSE,日本,綿50% アクリル25% ナイロン20% ポリウレタン5%,1540
"[""トップス"",""Tシャツ/カットソー""]",A2121UTS907,2022-04-22T01:32:21.283Z,true,【PINK HOUSE × misako aoki 】ギンガムチェックフード付きカットソー,PINK HOUSE × misako aoki] 银色格子连帽剪裁和缝制。,PINK HOUSE,日本,綿100%,17600
"[""ワンピース/ドレス"",""ワンピース""]",A2121FA_512,2022-04-29T10:37:38.429Z,true,ローンフリルワンピース,草坪荷叶边连衣裙,PINK HOUSE,ベトナム,綿100%,61600
"[""ヘアアクセサリー"",""ヘアピン""]",A2121PE_515,2022-04-29T10:50:32.222Z,true,リボンモチーフバレッタセット,丝带图案发夹套装,PINK HOUSE,日本,（リボン部分）綿100% （金具部分）鉄,5280
"[""ファッション雑貨"",""ベルト""]",A2121PE_529,2022-04-29T10:51:50.546Z,true,チェリーズコサージュベルト,樱桃胸花带,PINK HOUSE,null,,27500
"[""トップス"",""シャツ/ブラウス""]",A2121FB_509,2022-04-29T10:31:32.594Z,true,ローンフリルパフスリーブブラウス,草坪荷叶边蓬蓬袖上衣,PINK HOUSE,ベトナム,綿100%,28600
"[""トップス"",""シャツ/ブラウス""]",A2121FB_508,2022-04-29T10:27:12.121Z,true,チェリーズ刺繍ノースリーブブラウス,Cherise刺绣无袖上衣,PINK HOUSE,ベトナム,綿100%,30800
"[""トップス"",""Tシャツ/カットソー""]",A2321UTS508,2022-04-29T10:25:08.823Z,true,ポロシャツクマプリントTシャツ,Polo衫小熊图案T恤,Karl Helmut,日本,綿100%,13200
"[""トップス"",""シャツ/ブラウス""]",A2121FB_504,2022-04-29T10:25:37.502Z,true,カラーギンガムチェックブラウス,彩色格子衬衫,PINK HOUSE,フィリピン,（表地）綿100%  （レース）綿60% ナイロン40%,26400
"[""トップス"",""シャツ/ブラウス""]",A2121FB_510,2022-04-29T10:33:05.804Z,true,ローンフリルブラウス,草坪荷叶边上衣,PINK HOUSE,ベトナム,綿100%,57200
"[""アクセサリー"",""ブローチ/コサージュ""]",A2121PE_585,2022-05-19T01:31:31.057Z,true,スーベニアラベルワッペン,纪念品标签徽章,PINK HOUSE,日本,,6160
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY563,2022-05-19T01:30:35.836Z,true,ピンクハウスフレンズプリントワンピース,粉色 House Friends 印花连衣裙,PINK HOUSE,フィリピン,綿100%,79200
"[""スカート"",""スカート""]",A2121FSY565,2022-05-20T11:30:15.567Z,true,ロージーレース使いスカート,玫瑰色蕾丝使用的裙子,PINK HOUSE,ベトナム,（表地）綿100%（レース部分）ナイロン50% 綿33% ポリエステル17%,74800
